,id,communityName,lat,lng
60,61,恒大御景湾,23.182098852110247,113.33523061870721
61,62,碧桂园城市花园漫绿苑,23.27570713303539,113.68466849756503
62,63,宝源路,23.12459963375616,113.2460498354702
63,64,鸿图苑,23.090448952438003,113.23242808702656
64,65,和平家园,23.09270355397656,113.32124723582133
65,66,莲园新村,23.29441036088963,113.83875403316569
66,67,万科四季花城俪姗美筑,23.16995245358763,113.20664330533776
67,68,明月东山,23.120827671245785,113.31872039225314
68,69,水均岗,23.136979457897986,113.31284745318686
69,70,恒德苑,23.179718447843772,113.24223425946188
70,71,恒大御景半岛丹桂湖,23.182299092810396,113.21659446428235
71,72,保利亚奥北苑,22.97259611033262,113.4968430561735
72,73,时代糖果一期,23.135336306695006,113.27143134445974
73,74,珠江壹城,23.478413971769843,113.53190117589303
74,75,美心翠拥华庭一期,22.942916173077073,113.40611213359303
75,76,慧仪楼,23.139370973973897,113.37919315136773
76,77,珠江壹城,23.478413971769843,113.53190117589303
77,78,保利中航城一期,23.279121218926768,113.67810835208894
78,79,万科南方公元,22.811691946506407,113.50840658367743
79,80,橡胶新村远洋宿舍,23.09102814799944,113.27506588855191
80,81,白天鹅花园,23.192551161037382,113.34472256387527
81,82,保利红棉花园,23.08136566561175,113.28337413654985
82,83,富宏花园,23.14112851616716,113.27580555330859
83,84,新世界凯粤湾,23.121703119873036,113.22050487799655
84,85,名城御景绿洲,23.537215813398713,113.60847116999514
85,86,执信南路,23.133811712436295,113.29921636775575
86,87,中海金沙湾A区,23.09039759016129,113.2964426851047
87,88,赤岗一街大院赤岗二街,23.096241522026336,113.33505640133667
88,89,富力伯爵山,22.76944026116537,113.59735445965174
89,90,优山美墅,22.779152102122698,113.5938204359461
90,91,茶滘路公安小区,23.0941108321288,113.23231534968508
91,92,陈岗路16号大院,23.146682707806246,113.25757150014077
92,93,同福中路,23.10999608727426,113.26496623611334
93,94,碧桂园凤凰城凤晴苑,23.164391509140618,113.58792323993613
94,95,机场路,23.191411125232374,113.26694266723472
95,96,一品湖山,23.218519813462905,113.33805560987408
96,97,江南西路,23.100430994020087,113.2758871589743
97,98,富力泉天下,23.641979543138874,113.65856679369243
98,99,新康花园,23.12176643512491,113.59430022091883
99,100,时代糖果三期,23.135336306695006,113.27143134445974
100,101,广东动漫城,23.502068356944598,113.5543439511704
101,102,金迪城市花园,23.175347049976477,113.26387183410414
102,103,丰乐苑,23.12191807586122,113.35669580852216
103,104,橡树园,23.17448267017531,113.33494899992994
104,105,粤安大厦,23.107137067046956,113.28271145657537
105,106,人盛巴厘天地,23.498195851359295,113.54234393701933
106,107,南京路14号大院,23.15160200397541,113.24517064051193
107,108,富力新村,23.12599278449086,113.41057347807632
108,109,翠拥华庭锋尚,23.133230484461446,113.40021493758307
109,110,光塔路,23.129309518444824,113.26354647234005
110,111,白云畔山花园,23.188004039774313,113.32433300507763
111,112,敏捷锦绣天伦,23.131672573223334,113.64535173150897
112,113,共和路,23.131782735704938,113.31375234686915
113,114,建设北路,23.404006952452686,113.21180861501847
114,115,西关尚品,23.117731896982274,113.25419699393431
115,116,盈基大厦,23.122012799301697,113.28952276827198
116,117,梓元岗路,23.15776189415177,113.26294838861645
117,118,南沙·富力唐宁,22.769485248530042,113.59496343987662
118,119,新城国际,23.12429337035029,113.34932979317333
119,120,宝翠园,23.197550297596194,113.36875520066742
120,121,润粤大厦,23.14072433752766,113.3178907172844
121,122,富力盛悦居,23.125996191107614,113.24518447441677
122,123,昌岗中路,23.092994774513297,113.27863923558125
123,124,南沙万达广场,22.80086053063865,113.5388069489055
124,125,府前铭泰,23.13119990377128,113.26941401977665
125,126,时代糖果一期,23.135336306695006,113.27143134445974
126,127,沙和路,23.166227878457253,113.32408228800988
127,128,侨翠苑,23.156165079356704,113.3148844480657
128,129,锦绣御景国际二期,23.297691110308286,113.81561799510276
129,130,恒大御景湾,23.182098852110247,113.33523061870721
130,131,前进路(海珠),23.083309904250434,113.32465181370303
131,132,建设二马路,23.140923677672827,113.28863203188452
132,133,华业大厦,23.137838973019505,113.25497896888048
133,134,天河新天地,23.1776499587794,113.35046399370985
134,135,君源御湖城,23.579711712977183,113.63969510171451
135,136,盈港国际,22.803788577719498,113.58848009952159
136,137,豪景大厦,22.942286578494837,113.36092637832
137,138,南沙奥园,22.758162205586228,113.60045388315179
138,139,万科欧泊,23.016511873394013,113.36258402147702
139,140,人盛巴厘天地,23.498195851359295,113.54234393701933
140,141,金泽豪庭,23.129913825556006,113.59613357263352
141,142,富力金港城东区,23.463730703893827,113.3689116854872
142,143,翡翠绿洲育才阳光苑,23.1386331399327,113.56455445091564
143,144,人盛巴厘天地,23.498195851359295,113.54234393701933
144,145,东方夏湾拿,23.480790856955085,113.50835969212982
145,146,东圆新村,22.91704369513721,113.35547581980947
146,147,光复北路,23.132055453852335,113.25976561583968
147,148,海珠中路,23.126569104366173,113.26286985335896
148,149,侨诚花园宝通街,23.0763773219336,113.2965399051168
149,150,万科四季花城涛竹轩,23.16995245358763,113.20664330533776
150,151,城西花园,23.163740201600685,113.21636422858023
151,152,星汇峰,23.447461288712194,113.49950743031522
152,153,环市西路,22.788280607421072,113.53761718907153
153,154,上城湾畔B区,23.53427578375111,113.59492050087326
154,155,依云小镇,23.23638801978869,113.30709317488858
155,156,南沙奥园,22.758162205586228,113.60045388315179
156,157,岭南新世界,23.23844728767068,113.3005949226621
157,158,泽德花苑,23.18235772814676,113.24540024740021
158,159,广隆苑,22.78625332714933,113.5490781741032
159,160,珠岛花园,23.13668937911409,113.23120181017529
160,161,江南大道中,23.1128690996927,113.27856874105638
161,162,万科金域华庭,23.109014200167667,113.25970351687812
162,163,金泽豪庭,23.129913825556006,113.59613357263352
163,164,鸿城花园,22.952309818348905,113.37262123808944
164,165,锦绣香江花园山水园,23.00096799312494,113.34463426044367
165,166,花地大道南,23.103635352151233,113.24256447656724
166,167,金门大厦,23.134137007396312,113.26084041233115
167,168,恒大御景半岛,23.182299092810396,113.21659446428235
168,169,紫薇苑,23.412090989270244,113.22780998823184
169,170,南荣花园,22.94427902261873,113.49317302901369
170,171,金碧新城,23.209516797103795,113.24826593180664
171,172,南国奥林匹克花园,22.992076134642787,113.32798632375496
172,173,汇侨新城南区,23.204119027399855,113.26342402880756
173,174,水电广场,23.126740243963734,113.60924452120842
174,175,松柏新村,23.165943802727057,113.27162268353331
175,176,保利东江首府,23.11516902284898,113.63808902129374
176,177,祥兴大厦,23.077821296599915,113.18790905410282
177,178,昌岗东电信大厦,23.099376544724056,113.2901196024526
178,179,棠德花园,23.14001658577588,113.39067762798679
179,180,乐意居花园,23.1744930524011,113.36259390283762
180,181,碧桂园城市花园花岸苑,23.279388618857862,113.6851659791563
181,182,海康小区,23.104489889462787,113.31197339923102
182,183,富丽家园丽水湾,23.03543232584507,113.3211747425667
183,184,海洋广场,23.53506200695083,113.60791296295143
184,185,富力天河华庭,23.150954122583283,113.33641683113277
185,186,金名都,23.355868902998402,113.31481716498303
186,187,豪贤苑,23.135249402517392,113.27902022940555
187,188,杏林居,23.399150490253355,113.21325618134729
188,189,新港西路,23.098168647799007,113.30728609947136
189,190,富力泉天下,23.641979543138874,113.65856679369243
190,191,时代糖果三期,23.135336306695006,113.27143134445974
191,192,小北路,23.14250556605308,113.27818816494414
192,193,四季花园,23.077827447358477,113.23895490536825
193,194,珠殿苑,22.950118733964096,113.38046991298863
194,195,路劲隽泷湾,23.08718308661848,113.21566211299387
195,196,万科四季花城茉莉苑,23.16995245358763,113.20664330533776
196,197,东湖铭泰公馆,23.124607613631873,113.29521559977847
197,198,锦尚蓬莱苑,23.39650261901444,113.24306141917519
198,199,龙光棕榈水岸北区,22.79887228751513,113.53103058759984
199,200,永润广场,23.468747126104585,113.21539459761308
200,201,富力盈丰大厦,23.13143769269198,113.32294979425382
201,202,广州海伦堡,23.138843499071235,113.42112470510138
202,203,岗贝公安宿舍,23.186354005581375,113.26185298230168
203,204,星汇云锦,23.12777459928555,113.32314373841336
204,205,新康花园,23.12176643512491,113.59430022091883
205,206,丽江花园华林居,23.037212029244834,113.30612803544899
206,207,京溪尚苑,23.18623183845029,113.33723716372421
207,208,云星钱隆天誉,23.44834003810327,113.50083584450294
208,209,昌乐园,23.126592015341302,113.36995596564222
209,210,白天鹅花园,23.192551161037382,113.34472256387527
210,211,雅居乐南湖半岛花园,23.222481952524088,113.34208900161254
211,212,时代糖果三期,23.135336306695006,113.27143134445974
212,213,富力半岛花园,23.147904742649704,113.23355626891616
213,214,广州星河丹堤,22.779262563117527,113.57090277595256
214,215,房建大厦,23.128009486304844,113.26350972715318
215,216,林和东路,23.151405537081665,113.33483263792573
216,217,香江国际金融中心,22.79987270122589,113.55278323517788
217,218,时代糖果一期,23.135336306695006,113.27143134445974
218,219,时代水岸二期,23.1320164601698,113.2214507038677
219,220,环市西路,22.788280607421072,113.53761718907153
220,221,锦绣御景国际二期,23.297691110308286,113.81561799510276
221,222,诚居花园,23.126000013165335,113.36419962393617
222,223,翠馨华庭,23.090161722363813,113.32185925136507
223,224,昌盛小区,23.101354924729357,113.26630067254119
224,225,紫泉流溪湾,23.437244750818873,113.48349827867443
225,226,五山花园,23.155429000222245,113.35996402362747
226,227,鹅潭明珠苑,23.09835036171801,113.25821098227378
227,228,金名都,23.355868902998402,113.31481716498303
228,229,越秀滨海悦城,23.13526012014849,113.27342648099675
229,230,怡芳苑,23.100705301981566,113.23793622692027
230,231,国信广场,23.114141050704216,113.24581598319008
231,232,天马丽苑二期,23.37494336951844,113.19123287431918
232,233,阳光城香缇溪岸,22.810538543637886,113.54760405476182
233,234,映月翠庭,22.963515851655195,113.3681583664868
234,235,建材小区,23.173470523837082,113.32483937989343
235,236,越秀滨海御城,23.13526012014849,113.27342648099675
236,237,集贤苑,23.23984488172813,113.30446823635873
237,238,时代糖果一期,23.135336306695006,113.27143134445974
238,239,逸泉山庄,23.508533047186383,113.56520859698779
239,240,五一新村,23.09442556240824,113.26839075997057
240,241,锦绣华庭,22.94650514675267,113.36832203775064
241,242,新塘新世界花园嘉怡苑,23.11073799145221,113.57933696638295
242,243,西门口广场,23.131889008576326,113.2593779709614
243,244,邦华星际广场一期,23.08210697643964,113.21921697738733
244,245,碧桂园凤凰城凤锦苑,23.15670494565311,113.58752618890087
245,246,碧桂园豪进广场,23.127009531076503,113.59821530582167
246,247,富力桃园,23.15482898595702,113.23964210908316
247,248,穗花新村,23.101851800467177,113.28316824492704
248,249,朝天路,23.13000282699035,113.26682544375554
249,250,康怡花苑,23.097146822113302,113.3090530978496
250,251,洪德路,23.108026524153207,113.2585704284438
251,252,怡港花园,23.105254422705386,113.46075156621939
252,253,站前横路,23.147425098048622,113.25920389192989
253,254,富丽家园,23.033536111142578,113.32428548471616
254,255,金名都,23.355868902998402,113.31481716498303
255,256,繁华路,22.974614104733345,113.49152876701557
256,257,新景豪庭,23.12808301823635,113.59140839582206
257,258,珠江花园,23.037897547523517,113.35112119402073
258,259,珠江太阳城广场,23.130320280462353,113.35152049081978
259,260,北城白云花园,23.195961420123773,113.26838626844302
260,261,尚东阳光雅苑,23.115815001755507,113.43772503159808
261,262,现代城市花园,23.13301247270557,113.61124891029218
262,263,富力泉天下,23.641979543138874,113.65856679369243
263,264,富好城,23.164055680388334,113.66978680916947
264,265,合兴大厦,23.423002796381382,113.21771932244158
265,266,广州雅居乐花园雅翠庭,23.018093004438075,113.36465003431873
266,267,嘉和苑,23.138294421139634,113.25757920400882
267,268,索丽苑,23.087119256197955,113.33518031359868
268,269,珠江广场,23.10933687259744,113.31595666552205
269,270,祥景花园雍翠园,23.212273972221645,113.27533097850782
270,271,永大新城,23.4010792716189,113.22130787329166
271,272,南湖半山东苑,23.22870970989242,113.3506186819186
272,273,滨江瑞城,23.074671405884985,113.30244354557048
273,274,濂泉路,23.1605879005936,113.31541057751797
274,275,华港花园,23.1385420008184,113.36373771524309
275,276,保利中环广场,23.14397659060034,113.28798199466176
276,277,罗马家园,23.06570998429714,113.32989243821594
277,278,假日花园,23.132310661848372,113.60088039860779
278,279,紫荆花园,23.199164234750246,113.26556675693979
279,280,时代水岸二期,23.1320164601698,113.2214507038677
280,281,祈福辉煌台,23.383155567723847,113.19941526971522
281,282,至宝楼,23.62413110324846,113.4332442837158
282,283,雅景苑,23.018180983094563,113.3894579985963
283,284,恒大御景半岛,23.182299092810396,113.21659446428235
284,285,东华星域,23.111480883415968,113.27720439464827
285,286,淘金坑,23.14597529317694,113.29309754181045
286,287,岭南新世界,23.23844728767068,113.3005949226621
287,288,人盛巴厘天地,23.498195851359295,113.54234393701933
288,289,兰亭西津,23.138710155343244,113.2528964272174
289,290,云天翠庭,23.187250032844144,113.26319343378323
290,291,细岗路,23.097411443860448,113.28710960167282
291,292,叠翠峰,22.80297651016544,113.52734322314372
292,293,中大城,22.799288995585655,113.5441659700846
293,294,洛桑美地,23.12859350319959,113.29171238795183
294,295,新都盛世名门宏城汇,23.12907748167652,113.60523807863524
295,296,紫泉翠荔嘉园,23.448331500951248,113.49350737832441
296,297,繁华路,22.974614104733345,113.49152876701557
297,298,珠光流溪御景,23.533309978415204,113.57795097081207
298,299,顺欣广场,23.152180018832283,113.63033448881197
299,300,文德路,23.12889681774441,113.27842847514256
300,301,南沙·富力唐宁,22.769485248530042,113.59496343987662
301,302,德政中路,23.129983419913632,113.28183149087097
302,303,八旗二马路,23.12215172913551,113.28059950079665
303,304,华标荔苑,23.45653320886069,113.49649083058316
304,305,星汇峰,23.447461288712194,113.49950743031522
305,306,南湖半山东苑,23.22870970989242,113.3506186819186
306,307,祈福缤纷汇,22.97512038834548,113.33867903389779
307,308,新兴白云花园,23.221399018401556,113.29651068683178
308,309,顺德碧桂园彩云居,22.93113759616625,113.29139825051509
309,310,广东动漫城,23.502068356944598,113.5543439511704
310,311,顺景路一横街,23.135336306695006,113.27143134445974
311,312,百脑汇科技大厦,23.139890554224717,113.34593303054956
312,313,南沙保利城,22.836824080936132,113.50456722592904
313,314,恒德苑,23.179718447843772,113.24223425946188
314,315,农林下路,23.13631532418162,113.30440973061921
315,316,万科四季花城丹桂苑,23.16995245358763,113.20664330533776
316,317,荔江美筑,23.117480705430822,113.22198798039304
317,318,禺雅园,22.94579511402252,113.36506406332815
318,319,锦绣半岛西区,23.04768099294828,113.26397271381288
319,320,翠雅苑,23.157440602353887,113.32353459114063
320,321,时代水岸,23.1320164601698,113.2214507038677
321,322,金碧雅苑,23.229177879910864,113.29829840462659
322,323,金碧新城,23.209516797103795,113.24826593180664
323,324,珠光山水御苑,23.598914498686014,113.62740520437545
324,325,晓港湾,23.075949541056513,113.3004741904016
325,326,陈岗大厦,23.147291817700964,113.2574441886907
326,327,飞行小区,23.18482254813779,113.26445788861865
327,328,南景园,23.08570999238404,113.28274631082914
328,329,芳园居教师新村,23.077583577875394,113.2282290477521
329,330,金宇花园,23.066617051362815,113.26015401709121
330,331,芳华阁,22.808095369046498,113.41321234034154
331,332,南湖半山东苑,23.22870970989242,113.3506186819186
332,333,富力泉天下,23.641979543138874,113.65856679369243
333,334,东风西路,23.26013128189728,113.31607209778004
334,335,城启晴轩,23.122116413373618,113.24991719699453
335,336,江南西路,23.100430994020087,113.2758871589743
336,337,万方园,23.178224039372036,113.2652567517084
337,338,人盛巴厘天地,23.498195851359295,113.54234393701933
338,339,碧桂园天玺湾,22.807758060056322,113.58573146432306
339,340,文德广场,23.124119048928062,113.27940802789406
340,341,南沙境界家园,22.82020969861939,113.53260010698637
341,342,海滨大厦,23.18544194341957,113.33192952562025
342,343,邦华星际广场一期,23.08210697643964,113.21921697738733
343,344,时代倾城(增城区),23.285011277913476,113.85256844478522
344,345,郭村小区,23.113505201366273,113.21585659613672
345,346,锦绣生态园趣园,23.105280312216962,113.26521027517794
346,347,教育厅大院,23.13772606617491,113.30465723983798
347,348,海联路,23.107529024922755,113.29433969800822
348,349,金地荔湖城水立坊,23.2234820168197,113.60922996865918
349,350,骏文雅苑,23.129896959146016,113.27992958407297
350,351,金马香颂居,23.284380067539892,113.7938917577067
351,352,站前横路,23.147425098048622,113.25920389192989
352,353,碧桂园豪进左岸,23.188410316426037,113.80981745676563
353,354,优山悦海,22.765940364848813,113.61152100703106
354,355,碧桂园凤凰城凤锦苑,23.15670494565311,113.58752618890087
355,356,珠江广场,23.10933687259744,113.31595666552205
356,357,体育西苑,23.14384956589045,113.32448023735066
357,358,紫泉翠荔嘉园,23.448331500951248,113.49350737832441
358,359,顺德碧桂园东苑,22.959408049619483,113.29298950889495
359,360,穗东花园,23.13060227236164,113.37547722079637
360,361,中怡城市花园,23.149567052614582,113.33396822997447
361,362,侨源山庄,23.159528512704068,113.33710646027254
362,363,方圆越秀时光,23.12329754160165,113.28601353779841
363,364,雅居乐小院流溪,23.520070599152085,113.57179299671266
364,365,惠福西路,23.126083032967877,113.26554118577516
365,366,金德苑,23.164423405767323,113.23869951711184
366,367,盘福路,23.138961194697444,113.26534155983327
367,368,亚运城媒体南村,22.949598828698797,113.48232446286492
368,369,碧桂园蜜柚,23.211384840391823,113.23052915900963
369,370,六运小区,23.134962269380217,113.33016884682128
370,371,金山谷尚层,22.982884743909224,113.35298535761443
371,372,南沙金茂湾,22.786840671106557,113.5274810232089
372,373,中海锦御华庭（B区）,23.075537018184164,113.24819900804617
373,374,三元里大道,23.17265830444066,113.25970491104826
374,375,惠百氏广场,23.128698690775014,113.60050562554913
375,376,家和天曜,23.147593129899825,113.4396854935424
376,377,时代糖果二期,23.37494336951844,113.19123287431918
377,378,云裳丽影,23.360204207419706,113.52808019298385
378,379,水电二局宿舍,23.124523776721308,113.60962198918361
379,380,云顶花园,23.17459230643853,113.26432161567283
380,381,燕塘广场,23.167945028510054,113.33336304155259
381,382,山水庭苑,23.221231467116702,113.3394825681762
382,383,奥园康威广场,23.15955177151601,113.6401316781922
383,384,时代糖果三期,23.135336306695006,113.27143134445974
384,385,白云花园白云大厦,23.19603009776059,113.26843082439632
385,386,保利中环广场,23.14397659060034,113.28798199466176
386,387,十八甫南路,23.116081778908658,113.25276355884945
387,388,中山七路,23.13195954731562,113.25555006660828
388,389,力迅商务大厦,23.138179686910238,113.31046523411082
389,390,御鹿华轩,23.165431218924237,113.28549270026389
390,391,洪德路,23.108026524153207,113.2585704284438
391,392,保利西海岸星海花园,23.17334203236053,113.2184061668343
392,393,恒龙苑,23.10911915396963,113.26832266841294
393,394,广地花园,23.022381023263748,113.3425870221871
394,395,新世界逸彩庭园,23.117144674705777,113.21325447456682
395,396,莲港花园,22.974051406598775,113.49617345924659
396,397,内街一巷,23.135336306695006,113.27143134445974
397,398,时代糖果一期,23.135336306695006,113.27143134445974
398,399,双子星城,23.095396592455398,113.3055309317767
399,400,富力泉天下,23.641979543138874,113.65856679369243
400,401,观湖雅轩,23.14037615304962,113.25114814503445
401,402,新荔湾花园,23.08383951152283,113.2238263626186
402,403,桨栏路,23.118175123605877,113.25801280889189
403,404,中国铁建国际花园,23.28151194757409,113.68291177131032
404,405,富基广场,23.11301842389958,113.27669819949357
405,406,东兴苑,22.935202499271032,113.38520362370245
406,407,盘福路,23.138961194697444,113.26534155983327
407,408,南沙境界家园,22.82020969861939,113.53260010698637
408,409,沙和路,23.166227878457253,113.32408228800988
409,410,石碁城市花园,22.946754996839392,113.40963600644642
410,411,万科四季花城海棠苑,23.16995245358763,113.20664330533776
411,412,南方花园二期合生帝景国际,23.094931273481997,113.28171730186781
412,413,亚运城媒体南村,22.949598828698797,113.48232446286492
413,414,荔香村,23.554241001098482,113.59427228361747
414,415,达道路,23.12729776713729,113.30826362384903
415,416,敏捷锦绣天伦,23.131672573223334,113.64535173150897
416,417,光塔路,23.129309518444824,113.26354647234005
417,418,星河盛世,22.81032092091885,113.55125665479473
418,419,保利百合花园,23.07963966454435,113.28412350300603
419,420,京溪尚苑,23.18623183845029,113.33723716372421
420,421,岭南湾畔,23.15669198689411,113.24518285746686
421,422,大德路,23.12400978168437,113.26532306641774
422,423,富力桃园,23.15482898595702,113.23964210908316
423,424,时代廊桥,23.135336306695006,113.27143134445974
424,425,江南西路,23.100430994020087,113.2758871589743
425,426,星河盛世,22.81032092091885,113.55125665479473
426,427,紫泉翠荔嘉园,23.448331500951248,113.49350737832441
427,428,景业荔都,23.611865299660366,113.64890569759692
428,429,同创誉城,23.014800166058865,113.38396009938539
429,430,淘金家园二三期,23.14966923290653,113.30127853315496
430,431,盈彩美居,23.120630578180336,113.42470058984377
431,432,番禺华景新城,22.932276983015317,113.37231572438559
432,433,祥景花园雍翠园,23.212273972221645,113.27533097850782
433,434,嘉裕公馆,23.123363764237745,113.33573986810067
434,435,嘉富广场,23.145886765031474,113.31708817114206
435,436,国龙大厦,23.146473776963617,113.27886257678858
436,437,自由心岸,23.11152251515802,113.29113351988138
437,438,金悦大厦,23.071181303667665,113.30675550184749
438,439,南湖半山东苑,23.22870970989242,113.3506186819186
439,440,昌岗东电信大厦,23.099376544724056,113.2901196024526
440,441,广雅中学教师宿舍,23.149105994219667,113.24555996611983
441,442,惠百氏广场,23.128698690775014,113.60050562554913
442,443,下塘新村,23.151101576313632,113.28242956830643
443,444,西福蓝湾,23.276486113777985,113.68260850337023
444,445,今日丽舍,23.020390076529225,113.32075712033524
445,446,广州敏捷绿湖首府一期,23.20727115771896,113.79513393456548
446,447,新丽苑,22.979342412478804,113.49729041231733
447,448,越秀国际总部广场,23.13526012014849,113.27342648099675
448,449,南沙保利城,22.836824080936132,113.50456722592904
449,450,柏涛雅苑,23.09195714946873,113.28171227135695
450,451,雅陶居商住楼,23.28148339884368,113.82861584701398
451,452,白云万达广场,23.178790725569552,113.27312366220944
452,453,远洋明苑,23.124462955460658,113.41871958192975
453,454,星河盛世,22.81032092091885,113.55125665479473
454,455,明珠花园(海珠区),23.107258642323146,113.29084058245468
455,456,南沙万达广场,22.80086053063865,113.5388069489055
456,457,金色港湾,23.120637225506034,113.61830977125938
457,458,实地常春藤,23.217526021921014,113.56494656127062
458,459,腾龙阁,23.19314004220662,113.29427004339898
459,460,华康小区,23.14356477754379,113.33787343351672
460,461,龙湾广场,23.123392430236848,113.2124683674153
461,462,鑫润花园,22.952871727205476,113.39272693234604
462,463,富力桃园,23.15482898595702,113.23964210908316
463,464,海景大厦,23.129126502573964,113.37509553078532
464,465,碧桂园凤凰城凤锦苑,23.15670494565311,113.58752618890087
465,466,大塘二期新社区,23.091344215340403,113.33626627512935
466,467,聚龙花园,23.10701299865648,113.25990401866785
467,468,新荔湾花园,23.08383951152283,113.2238263626186
468,469,中山四路,23.132632031362988,113.27891997851066
469,470,汇东国际花园,23.124520203888462,113.59031147496418
470,471,裕福花园,22.953732223563243,113.35968635739444
471,472,碧桂园凤凰城凤仪苑,23.138592015180585,113.57806676239228
472,473,金名都,23.355868902998402,113.31481716498303
473,474,万科四季花城茉莉苑,23.16995245358763,113.20664330533776
474,475,豪进山湖珺璟,23.123147314972115,113.59829040416227
475,476,佳润临江上品,23.117529979894382,113.38012999418376
476,477,中大城,22.799288995585655,113.5441659700846
477,478,大岗翡翠蓝湾北区,22.80875116193479,113.42802665582391
478,479,广信白兰花园,23.176190909118795,113.27426190512075
479,480,逸泉映翠,23.579973365072256,113.62267957841122
480,481,南郊市场,22.93573968430714,113.3759760498459
481,482,富力东山新天地,23.132261143622262,113.31902096527669
482,483,金碧花园第一金碧,23.07561697939704,113.29350998710724
483,484,永怡新都,23.15013460914184,113.30826007374566
484,485,仁安花园,23.276669363639016,113.70550029216508
485,486,紫泉翠荔嘉园,23.448331500951248,113.49350737832441
486,487,海滨花园,23.042514747558634,113.31474107850634
487,488,康盈阁,23.179043046739046,113.26481658200866
488,489,南国奥林匹克花园,22.992076134642787,113.32798632375496
489,490,西福蓝湾,23.276486113777985,113.68260850337023
490,491,赤岗二街1号大院,23.095980669759832,113.33426619791203
491,492,南沙云山诗意,22.796059328571726,113.53721407357575
492,493,十八甫南路菜栏横街,23.116147695287424,113.25195635948457
493,494,柏丽甜果公馆,22.938496301606932,113.35561936902991
494,495,石岗路,23.073411122653027,113.28118268522508
495,496,时代外滩,23.038170672986485,113.35472375843675
496,497,元邦明月水岸,23.064118362576238,113.23327806369981
497,498,芳华花园洛涛居北区,23.053069836725225,113.31040325103066
498,499,广州煤研所宿舍,23.169845222241506,113.25719841230325
499,500,百荣园,23.18977081921582,113.26547674672773
500,501,合景睿峰L7,23.13113326962268,113.34522534546905
501,502,珊瑚湾畔,23.043814309099538,113.35262648456332
